Spectrum	Date	Time	NO (350,3000) 191C	NO2 (150) 191C (1of2)	NO2 (2000) 191C (2of2)	N2O (100,200,300) 191C (1of2)	NH3 (300) 191C (1of2)	NH3 (3000) 191C (2of2)	HNCO (400) 191C	H2O% (25) 191C	Formaldehyde (70,500) 191C	CO (500) 191C (1of3)	CO% (1) 191C (2of3)	CO2 low% (4) 191C (2of2)	Propylene (200,1000) 191C	Diesel C1 (4500) 191C	Ethylene (100,3000) 191C	CH4 (250) 191C (1of2)	CH4 (3000) 191C (2of2)	Ethane (1000) 191C	Acetylene (1000) 191C	HNO2 (20) 191C	N2O (1040) 191C (2of2)	CO% (10) 191C (3of3)	MeOH (1000) 191C	Formic Acid (100) 191C	SO2 (300) 191C	Temp (C)	Pressure (Atm)	NOx autorange	CO autorange	CH4 autorange	NH3 autorange	NOx autorange dry	CO autorange dry	CO2% autorange dry	N2O dry	NH3 autorange dry	FIDeq THC ppmC	FIDeq NMHC ppmC	FIDeq NMNEHC ppmC	CO2% autorange	FTIR NMHC ppmC	FTIR NMNEHC ppmC	Igram DC	Igram PP	phase Angle	laser PP	laser DC	Bad Scan counter	Centerburst Location	Linearizer Check	SNR 2500	sBeam @ 2500	
N/A	08.07.2026	16:32:38,600	-0,272613	0,552594	-3,937862	0,527490	2,335630	6,066104	0,565839	0,003216	-0,153001	-0,272705	0,000345	0,007354	1,960267	-0,102066	-0,039448	-0,278569	1,625264	-0,101794	0,647971	0,626897	-2,311389	0,007575	-1,053907	-0,032569	0,465174	192,607239	0,993828	0,279981	916,235230	0,000345	2,335630	0,290551	911,701087	-0,030982	0,527953	2,347037	9,289306	9,288926	5,368392	-0,032569	7,882446	3,961911	5,510506	7,634225	91,764709	7,411765	-4,941176	0,000000	567,080750	0,002516	293,795722	1,569893
N/A	08.07.2026	16:32:38,800	0,327617	0,787519	0,315426	0,347474	2,130178	3,448446	2,546221	0,039726	-0,166545	-0,940703	0,000300	-0,001523	0,372846	1,505234	0,150615	0,239742	3,348320	-0,200855	0,365434	0,099354	-2,291788	-0,004819	-1,191716	0,113968	0,393863	192,607239	0,993828	1,115135	-0,166545	0,000300	2,130178	1,144365	-0,171721	0,116827	0,356993	2,185934	15,804834	15,804505	15,058812	0,113968	14,465857	13,720165	5,510663	7,634773	91,764709	7,411765	-4,941176	0,000000	567,080737	0,002629	294,650312	1,569873
N/A	08.07.2026	16:32:39,000	0,953861	0,170836	0,542971	0,596897	2,188359	5,218186	3,078662	-0,021052	-0,544924	-0,756451	-0,000152	-0,027329	0,178063	2,296568	-0,111179	0,158792	-8,366624	-0,696180	0,185644	-1,368925	-0,797424	-0,006420	0,030531	0,052722	-0,752518	192,607239	0,993828	1,124697	-0,544924	-0,000152	2,188359	1,161347	-0,564344	0,054237	0,615782	2,257540	-21,925963	-21,925797	-22,281922	0,052722	-23,524862	-23,880988	5,510807	7,633395	91,764709	7,411765	-4,941176	0,000000	567,080683	0,002535	286,706657	1,563953
N/A	08.07.2026	16:32:39,200	-0,181983	0,641523	2,186284	0,665652	2,482743	11,795913	0,997275	-0,030674	1,018239	-0,532534	-0,000312	0,014602	-0,644664	-0,482478	0,938979	0,131850	-3,151404	0,287539	-0,005707	1,066173	-0,019898	-0,007512	-1,292763	0,173225	-1,639715	192,607239	0,993828	0,459539	1,018239	-0,000312	2,482743	0,466412	1,023369	0,174581	0,672175	2,506947	-15,097640	-15,097296	-13,807968	0,173225	-16,026963	-14,737635	5,510910	7,633948	91,764709	7,411765	-4,941176	0,000000	567,080581	0,002431	367,206820	1,560949
N/A	08.07.2026	16:32:39,400	0,065968	0,673447	0,703625	0,301054	2,414189	5,666756	2,206950	-0,004980	0,191893	-0,453358	-0,000064	0,018996	-0,559710	2,898636	-0,039477	-0,040481	-0,312747	-0,721440	0,280938	0,772290	-2,090351	0,003800	-0,411104	0,266287	-0,224559	192,607239	0,993828	0,739415	0,191893	-0,000064	2,414189	0,758498	0,189737	0,272787	0,305565	2,468214	2,382167	2,382237	3,501657	0,266287	0,835366	1,954786	5,511027	7,634300	91,764709	7,411765	-4,941176	0,000000	567,080785	0,002998	398,311633	1,562883
N/A	08.07.2026	16:32:39,600	0,146071	0,853902	-0,285904	0,399195	2,285805	1,754919	-0,388669	0,007568	-0,508044	-0,344838	0,000271	0,013974	-1,210005	2,619071	-0,092657	0,168031	-1,492719	0,202241	0,215496	0,301796	1,041095	-0,002089	0,103231	-0,044665	0,069430	192,607239	0,993828	0,999973	-0,508044	0,000271	2,285805	0,994027	-0,499144	-0,035741	0,391641	2,281009	-1,138291	-1,138589	1,281421	-0,044665	0,190975	2,610985	5,511156	7,634254	91,764709	7,411765	-4,941176	0,000000	567,080939	0,003330	380,928699	1,563814
N/A	08.07.2026	16:32:39,800	0,164417	0,956929	1,270573	0,462964	2,227492	2,202977	-1,929520	-0,000730	-0,711016	0,265135	0,000476	0,004460	-1,682345	1,288098	-0,067314	0,134776	-3,536677	0,815085	0,351852	-0,511844	1,736728	-0,007027	0,170389	-0,065259	-0,444002	192,607239	0,993828	1,121346	4311,661498	0,000476	2,227492	1,100784	4298,945254	-0,060002	0,452141	2,185844	-12,529545	-12,530068	-9,165378	-0,065259	-10,823282	-7,458592	5,511268	7,634259	91,764709	7,411765	-4,941176	0,000000	567,081065	0,003178	350,639988	1,563528
N/A	08.07.2026	16:32:40,000	0,352077	0,909329	3,190197	0,303897	2,210935	4,129585	0,415096	-0,022579	-0,458356	0,935019	0,000335	-0,001202	-1,399720	0,945145	-0,401862	-0,351025	-2,721911	-0,002861	0,633156	-1,352034	-1,473682	-0,004057	0,121545	0,249175	-0,918117	192,607239	0,993828	1,261406	9350,193220	0,000335	2,210935	1,269434	9343,553018	0,247910	0,306668	2,219698	-14,450757	-14,451125	-11,651686	0,249175	-15,448736	-12,649296	5,511335	7,634178	91,839057	7,391112	-4,941176	0,000000	567,081177	0,002811	317,055697	1,563261
N/A	08.07.2026	16:32:40,200	0,549445	1,049033	-0,176513	0,496966	2,092543	3,394126	3,019888	-0,046151	0,308825	0,301128	-0,000301	0,012549	-1,048312	-0,890965	0,051429	-0,661103	2,720132	-0,116578	-0,000703	-0,751858	1,329991	-0,013181	-0,018736	-0,065137	-1,163235	192,607239	0,993828	1,598478	3011,276978	-0,000301	2,092543	1,648552	3100,124169	-0,067414	0,512603	2,157655	-2,550231	-2,549900	-0,453276	-0,065137	-0,935443	1,161181	5,511345	7,633139	92,111367	7,315469	-4,941176	0,000000	567,081177	0,002819	251,871272	1,563907
N/A	08.07.2026	16:32:40,400	1,762288	0,339052	4,806090	0,224439	2,026072	0,733195	-0,579185	0,079543	0,295195	0,118469	0,000584	0,009585	-0,137088	-1,584325	0,009233	-0,041938	-5,838759	-0,432835	-0,051891	-2,201569	0,737777	-0,002296	0,439089	-0,028678	0,431241	192,607239	0,993828	2,101340	1184,691159	0,000584	2,026072	2,087343	1185,676180	-0,028716	0,224438	2,015027	-18,302906	-18,303548	-18,029371	-0,028678	-18,657897	-18,383720	5,511412	7,633802	92,432435	7,226285	-4,941176	0,000000	567,080905	0,003172	242,061228	1,565510
N/A	08.07.2026	16:32:40,600	1,268654	0,198350	3,146693	0,542517	2,278072	5,450183	-3,327658	0,012661	0,193847	-0,005377	-0,000069	0,019956	-1,178311	-1,260956	0,043586	-0,511930	-3,202025	-0,203662	-0,040834	0,536650	0,791890	0,002481	0,873745	0,005125	0,183976	192,532266	0,993591	1,467005	379,509059	-0,000069	2,278072	1,425448	372,058785	0,004738	0,522389	2,203072	-14,573563	-14,573487	-12,216866	0,005125	-14,443784	-12,087163	5,511514	7,634826	92,470589	7,215686	-4,941176	0,000000	567,080962	0,003411	265,883665	1,567881
N/A	08.07.2026	16:32:40,800	0,714345	0,425371	0,218871	0,531332	2,379478	7,668518	-1,142780	-0,009232	-0,418486	0,192243	-0,000274	0,001975	-1,345530	1,116638	0,030357	-0,504886	0,754310	-0,340506	1,044720	0,887999	-0,015550	-0,005494	1,014530	0,175539	0,519574	192,505493	0,993507	1,139716	2328,498762	-0,000274	2,379478	1,125856	2350,472327	0,177133	0,522713	2,354310	2,216528	2,216829	4,907889	0,175539	3,453172	6,144233	5,511658	7,635023	92,470589	7,215686	-4,941176	0,000000	567,080818	0,003132	279,110560	1,567046
N/A	08.07.2026	16:32:41,000	0,276694	0,466368	-0,930606	0,508956	2,295021	6,214200	0,112234	0,007180	-0,548797	0,463563	-0,000194	-0,011380	-0,047142	2,226396	-0,143003	0,041394	4,632400	-0,284521	1,898419	0,356700	-0,216112	-0,012053	0,576659	0,078594	0,469100	192,505493	0,993507	0,743061	4795,629347	-0,000194	2,295021	0,748710	4789,606894	0,081700	0,508496	2,299179	18,995371	18,995584	19,089868	0,078594	21,640540	21,734824	5,511844	7,634821	92,470589	7,215686	-4,941176	0,000000	567,080538	0,002806	284,716636	1,565034
N/A	08.07.2026	16:32:41,200	0,203994	0,269511	0,497445	0,594510	2,159232	3,221350	-1,701994	0,011644	-0,073133	0,325909	0,000015	-0,001711	0,669354	1,117248	-0,400491	0,473857	4,368999	-0,184534	1,614373	1,067829	2,639069	-0,010592	-0,087672	-0,172480	-0,044909	192,505493	0,993507	0,473505	4549,753089	0,000015	2,159232	0,462966	4492,021581	-0,170320	0,584930	2,123268	16,193895	16,193878	14,855171	-0,172480	21,364000	20,025292	5,512052	7,634289	92,470589	7,215686	-4,941176	0,000000	567,080563	0,002771	289,383899	1,563893
N/A	08.07.2026	16:32:41,400	0,647076	0,327098	3,298032	0,511112	2,151297	1,622066	-2,887558	-0,016198	0,158131	-0,556401	0,000477	0,011735	-1,948193	0,063276	-0,490144	0,114989	-4,491607	-0,727522	0,409379	2,908769	8,016413	-0,007756	-0,255007	0,020465	0,154750	192,505493	0,993507	0,974174	0,158131	0,000477	2,151297	0,945465	0,154413	0,020006	0,496786	2,091006	-16,789097	-16,789621	-12,893235	0,020465	-8,842941	-4,946555	5,512240	7,633202	92,470589	7,215686	-4,941176	0,000000	567,081304	0,002969	288,696897	1,564082
N/A	08.07.2026	16:32:41,600	-1,198334	0,681749	5,822596	0,526399	2,226175	-0,278156	-2,061403	0,043185	0,937094	-0,863379	0,000032	-0,023484	-0,990366	-0,455795	-0,244348	0,691067	-0,805235	0,699570	-0,525561	-1,040420	-5,525680	-0,012502	-0,983244	0,145824	-0,358391	192,505493	0,993507	-0,516585	0,937094	0,000032	2,226175	-0,507409	0,918829	0,142985	0,515783	2,181290	-5,088428	-5,088463	-3,107732	0,145824	-11,220832	-9,240100	5,512371	7,634137	92,470589	7,215686	-4,941176	0,000000	567,081355	0,002997	246,524899	1,564901
N/A	08.07.2026	16:32:41,800	-0,187675	0,267843	3,563466	0,574241	2,302306	4,734434	2,514645	0,016920	0,290036	-0,872213	0,000780	-0,016139	-0,207282	-3,056344	0,087517	-0,060104	-2,976529	-0,773815	-0,046608	-3,351839	-2,512514	0,005246	-0,502213	-0,021821	-1,493885	192,582870	0,993751	0,080168	0,290036	0,000780	2,302306	0,092996	0,287272	-0,024996	0,590106	2,364225	-20,649677	-20,650535	-20,235971	-0,021821	-23,991531	-23,576968	5,512457	7,636432	92,470589	7,215686	-4,941176	0,000000	567,080756	0,002965	221,076868	1,565425
N/A	08.07.2026	16:32:42,000	0,211577	0,393013	2,168147	0,573557	2,301659	2,880471	-2,081840	0,048287	-0,042438	-0,044046	0,000870	-0,007530	0,179452	-1,724437	-0,133682	-0,207105	0,962464	0,016642	0,141650	-0,922784	-3,840773	0,003744	-0,148221	0,168344	-0,392615	192,607239	0,993828	0,604590	3062,658402	0,000870	2,301659	0,582021	2884,707413	0,155420	0,563826	2,261047	-2,686158	-2,687114	-3,046018	0,168344	-6,357094	-6,715998	5,512520	7,636672	92,470589	7,215686	-4,941176	0,000000	567,080712	0,002829	227,651267	1,565366
N/A	08.07.2026	16:32:42,200	0,337218	0,570392	0,161747	0,482764	2,046645	0,694415	-2,270237	0,039493	0,066927	0,742382	0,000362	0,004417	-0,059774	1,539179	0,158144	-0,055812	1,563397	0,388818	1,561608	-0,339277	-5,915796	-0,006366	-0,138713	0,205620	0,949593	192,607239	0,993828	0,907610	7423,816045	0,000362	2,046645	0,894364	7385,586901	0,194998	0,468985	1,993220	11,271452	11,271053	11,390600	0,205620	7,235669	7,355216	5,512549	7,635825	92,470589	7,215686	-4,941176	0,000000	567,081022	0,002790	241,737699	1,565533
N/A	08.07.2026	16:32:42,400	0,612290	0,651111	-1,651946	0,349048	1,896726	1,227930	0,858212	-0,005771	0,313712	0,725163	0,000061	0,006168	-0,748618	2,942958	0,777873	-0,097654	-1,296123	0,002098	2,430634	-2,051777	-4,221553	-0,010068	-0,280138	0,049958	1,235051	192,607239	0,993828	1,263400	7567,247638	0,000061	1,896726	1,264333	7787,293901	0,049672	0,353909	1,906628	6,914638	6,914571	8,411808	0,049958	4,902312	6,399549	5,512541	7,635489	92,470589	7,215686	-4,941176	0,000000	567,081166	0,002796	253,926896	1,565841
N/A	08.07.2026	16:32:42,600	0,914455	0,837462	-1,195070	0,257708	2,338948	2,002649	-3,101407	0,007162	0,202619	-0,167780	0,000646	-0,014043	-1,140763	0,548092	0,484462	-0,437949	0,835272	0,670037	-0,244242	-1,346164	1,081206	-0,000637	-0,202416	0,097336	0,693197	192,607239	0,993828	1,751918	0,202619	0,000646	2,338948	1,690877	0,180745	0,095435	0,248599	2,272640	3,762732	3,762021	6,043547	0,097336	4,584664	6,866190	5,512511	7,636418	92,470589	7,215686	-4,941176	0,000000	567,080811	0,002631	266,328338	1,565553
N/A	08.07.2026	16:32:42,800	0,489142	0,498825	-3,323655	0,136214	2,386080	2,017848	7,365648	0,045948	-0,926751	-0,589979	0,000643	0,021620	0,564798	2,009588	-0,932848	-0,072019	5,959167	0,027801	-0,751658	-0,451554	0,436546	0,009108	0,289835	0,159580	0,336503	192,607239	0,993828	0,987967	-0,926751	0,000643	2,386080	1,061776	-1,009421	0,172853	0,146272	2,578110	20,823266	20,822559	19,692962	0,159580	21,984529	20,854932	5,512463	7,636001	92,470589	7,215686	-4,941176	0,000000	567,080811	0,002493	245,737093	1,565117
N/A	08.07.2026	16:32:43,000	0,344977	0,728814	2,080172	0,385446	2,375519	4,273175	2,085637	-0,001929	-0,369881	-0,005139	0,000707	-0,018534	1,206031	0,123733	0,081477	0,256491	4,034831	-0,354027	0,295389	-0,459831	4,511615	0,003707	1,035080	-0,280186	-0,733857	192,607239	0,993828	1,073791	9644,860602	0,000707	2,375519	1,095447	9684,514107	-0,278352	0,389391	2,428982	12,176792	12,176014	9,763953	-0,280186	17,571733	15,159671	5,512411	7,635261	92,470589	7,215686	-4,941176	0,000000	567,081191	0,002692	240,967242	1,564307
N/A	08.07.2026	16:32:43,200	0,071766	1,175263	4,701394	0,546192	2,298675	7,369215	0,576079	-0,000255	-0,096785	-0,286449	0,000288	-0,019170	0,810598	0,225317	0,057846	-0,156874	2,139697	-0,112031	-0,061736	2,378936	0,100153	0,003727	0,317486	-0,221525	0,117257	192,607239	0,993828	1,247028	4725,594681	0,000288	2,298675	1,254397	4745,032151	-0,222617	0,549449	2,311922	8,284989	8,284673	6,663476	-0,221525	8,647165	7,025969	5,512378	7,635795	92,470589	7,215686	-4,941176	0,000000	567,080997	0,002532	254,219164	1,563343
N/A	08.07.2026	16:32:43,400	0,037483	0,992231	5,460613	0,476725	2,232776	7,719461	-0,233689	0,033969	0,150433	-0,386355	0,000369	-0,011272	1,236938	2,036163	0,004449	0,041139	0,785988	0,022211	-0,256146	1,194118	-2,280932	0,008218	-0,390034	-0,012254	0,448765	192,607239	0,993828	1,029714	0,150433	0,000369	2,232776	1,030675	0,148062	-0,013259	0,477000	2,228016	10,512210	10,511804	8,037929	-0,012254	8,302679	5,828804	5,512345	7,636820	92,470589	7,215686	-4,941176	0,000000	567,080699	0,002601	258,522909	1,561403
N/A	08.07.2026	16:32:43,600	0,317960	0,487193	4,127043	0,448235	2,153515	4,725005	-0,521821	0,045266	0,431243	-0,384710	0,000885	-0,005490	1,474685	3,087519	0,143890	0,346486	0,400190	-0,326124	0,158245	-2,010142	-0,305465	0,008542	-0,586130	0,031118	-0,086905	192,607239	0,993828	0,805153	0,431243	0,000885	2,153515	0,803731	0,430169	0,029587	0,448302	2,141610	10,994345	10,993371	8,044002	0,031118	11,165917	8,216548	5,512300	7,637310	92,470589	7,215686	-4,941176	0,000000	567,080691	0,003022	252,260406	1,560102
N/A	08.07.2026	16:32:43,800	0,729933	0,467405	-0,565894	0,724691	2,047886	-0,075479	1,566042	0,006826	0,499661	-0,866252	0,001076	0,004890	-0,116021	1,055275	0,008753	-0,366409	0,003168	-0,811125	0,172822	-1,129802	1,684525	-0,000612	-0,548597	-0,092301	-0,404632	192,607239	0,993828	1,197338	0,499661	0,001076	2,047886	1,217020	0,506959	-0,093310	0,736103	2,080750	-0,913553	-0,914736	-0,682695	-0,092301	1,044500	1,276541	5,512246	7,636599	92,470589	7,215686	-4,941176	0,000000	567,081026	0,003430	248,920212	1,561764
N/A	08.07.2026	16:32:44,000	1,104786	0,494850	-7,675862	0,641410	2,214862	-5,761019	2,451377	0,037548	0,069588	-0,625709	0,000782	-0,002117	0,202895	-2,202209	-0,168104	-0,268968	-7,082973	0,087781	-2,149866	-0,399606	3,382597	-0,000574	0,142975	0,208614	-1,104179	192,607239	0,993828	1,599636	0,069588	0,000782	2,214862	1,640033	0,071132	0,214001	0,657491	2,270610	-29,591090	-29,591951	-29,997740	0,208614	-29,575218	-29,981007	5,512194	7,635040	92,470589	7,215686	-4,941176	0,000000	567,081229	0,003293	241,612798	1,565043
N/A	08.07.2026	16:32:44,200	0,279000	0,649022	-1,976453	0,674108	2,135810	1,890388	-1,752451	0,024826	1,233284	-0,706408	-0,000172	-0,001188	-0,615023	-1,655845	-0,098847	-0,530078	3,989563	0,485796	-0,632183	0,177811	0,650906	-0,007918	-0,652487	-0,076089	0,447194	192,607239	0,993828	0,928022	1,233284	-0,000172	2,135810	0,924574	1,192568	-0,069702	0,662355	2,102048	6,955221	6,955410	8,185456	-0,076089	7,438604	8,668649	5,512123	7,634334	92,220158	7,299162	-4,941176	0,000000	567,081454	0,003386	259,239154	1,565120
N/A	08.07.2026	16:32:44,400	0,322359	0,517572	3,888323	0,505960	1,990495	-1,050599	-4,265356	0,010578	0,940470	0,166766	-0,000116	-0,022739	-0,798249	-0,664292	-0,171456	-0,642273	2,691065	0,441863	-0,315162	-0,808892	-1,534910	-0,001292	-1,057948	0,019380	0,518013	192,607239	0,993828	0,839931	4763,049611	-0,000116	1,990495	0,804613	4544,115547	0,017480	0,486214	1,909702	4,544496	4,544624	6,141121	0,019380	3,099072	4,695569	5,512056	7,633926	91,911546	7,402034	-4,941176	0,000000	567,081579	0,003331	288,445096	1,563187
N/A	08.07.2026	16:32:44,600	0,456755	0,318105	3,741529	0,595866	2,022030	-0,822988	-1,957244	0,030927	0,443905	0,497257	0,000321	-0,019404	-0,691709	-0,260540	0,092778	-0,518905	-2,154433	-0,213728	-0,480299	-0,646360	0,559609	0,003706	-0,409839	0,075948	0,504355	192,607239	0,993828	0,774860	4972,574934	0,000321	2,022030	0,754463	4784,610640	0,071563	0,591633	1,988277	-7,334854	-7,335206	-5,951788	0,075948	-7,638521	-6,255102	5,512012	7,634156	91,764709	7,450980	-4,941176	0,000000	567,081342	0,003230	295,639040	1,562073
N/A	08.07.2026	16:32:44,800	0,802223	0,401352	0,495077	0,748020	2,141839	4,571039	0,067711	0,047864	0,466923	0,326539	0,000267	0,005196	-1,134495	0,274375	0,230861	-0,260438	-1,137471	-0,818551	-0,254343	-0,552511	3,991491	0,000329	0,427147	0,059383	0,999536	192,607239	0,993727	1,203575	3265,387397	0,000267	2,141839	1,188857	3224,853917	0,057210	0,750927	2,143902	-1,218281	-1,218575	1,050414	0,059383	2,283375	4,552364	5,511970	7,634324	91,764709	7,450980	-4,941176	0,000000	567,081189	0,003205	281,037515	1,563391
N/A	08.07.2026	16:32:45,000	1,796435	0,750581	-0,021781	0,531566	2,205484	5,177969	-2,239276	0,015678	0,443405	0,787653	-0,000135	0,011412	-1,856851	1,055816	-0,188630	0,033634	2,832071	-0,618510	-0,391262	-2,281969	3,792415	-0,003870	0,592688	0,183112	1,002470	192,607239	0,993507	2,547015	7876,528520	-0,000135	2,205484	2,490538	7709,903825	0,178449	0,519770	2,157767	10,021673	10,021821	13,735523	0,183112	14,024948	17,738650	5,511901	7,633888	91,764709	7,450980	-4,941176	0,000000	567,081464	0,003166	269,009717	1,565773
N/A	08.07.2026	16:32:45,200	1,197654	0,862303	2,252571	0,424181	2,582893	4,883802	-1,368223	-0,016884	0,806543	1,177250	-0,000079	0,001435	-0,521169	-2,564633	0,346908	0,213904	4,549509	0,935341	-2,876664	0,767309	-1,281943	-0,011313	0,649630	-0,257715	0,295011	192,607239	0,993507	2,059957	11772,503899	-0,000079	2,582893	2,032092	11614,113532	-0,254293	0,418442	2,548081	9,705210	9,705297	10,747634	-0,257715	5,822576	6,864913	5,511810	7,633906	91,764709	7,450980	-4,941176	0,000000	567,081361	0,002800	267,597363	1,566225
N/A	08.07.2026	16:32:45,400	2,548196	0,207910	-0,768310	0,660936	2,539120	1,794013	-7,657059	-0,015737	0,360123	0,763187	0,000338	-0,018274	-0,622571	2,301652	1,097979	-0,232777	5,316580	-0,514221	-0,707330	-0,548121	0,879974	-0,016683	-0,150383	-0,104779	-1,995190	192,607239	0,993507	2,756106	7631,873945	0,000338	2,539120	2,553407	7146,243162	-0,099358	0,611467	2,360958	12,236678	12,236307	13,481449	-0,104779	12,980728	14,225870	5,511720	7,634645	91,764709	7,450980	-4,941176	0,000000	567,080657	0,002409	268,820267	1,566473
N/A	08.07.2026	16:32:45,600	1,009786	0,466760	4,406508	0,705055	2,182144	1,331774	0,262827	-0,013540	-0,749123	0,143672	0,000193	-0,027908	-0,077898	0,242054	0,494382	-0,352096	1,213982	-0,535554	0,232339	-1,634713	7,027102	-0,002809	0,741581	0,111914	-1,540950	192,607239	0,993507	1,476546	10794,049775	0,000193	2,182144	1,420901	11055,896096	0,121079	0,709592	2,181298	-2,269408	-2,269621	-2,113825	0,111914	4,995561	5,151356	5,511618	7,634346	91,764709	7,450980	-4,941176	0,000000	567,080505	0,002325	271,050437	1,566523
N/A	08.07.2026	16:32:45,800	0,339235	0,398154	2,793251	0,520594	2,303354	2,617693	5,999958	0,005005	-0,841559	-0,359476	0,000491	-0,016457	-0,251048	0,586804	-0,091435	-0,314049	-3,161848	-0,555696	-0,041717	-0,875816	5,957175	0,013498	0,370785	0,119893	0,462562	192,607239	0,993507	0,737390	6472,648657	0,000491	2,303354	0,784491	6815,206930	0,126607	0,551873	2,453969	-7,709239	-7,709779	-7,207683	0,119893	-2,159846	-1,657749	5,511513	7,634081	91,764709	7,450980	-4,941176	0,000000	567,080900	0,002543	284,033539	1,565994
N/A	08.07.2026	16:32:46,000	0,544788	0,035272	-1,242834	0,380151	2,513045	3,451691	5,812099	0,014029	-0,423180	-0,665996	0,000558	-0,003717	-0,104283	1,385314	-0,059101	-0,066523	-3,288206	-1,032093	-0,129364	0,528643	0,612005	0,008670	-0,751391	0,137563	0,930647	192,709299	0,993614	0,580060	-0,423180	0,000558	2,513045	0,620008	-0,449102	0,143392	0,402640	2,671327	-3,566068	-3,566681	-3,358115	0,137563	-3,406429	-3,197862	5,511417	7,634389	91,764709	7,450980	-4,941176	0,000000	567,081258	0,002711	290,650751	1,565351
N/A	08.07.2026	16:32:46,200	0,343148	-0,037982	-0,088935	0,454664	2,304237	2,902937	2,490224	-0,005016	-0,381005	-0,851244	-0,000131	-0,009054	1,398310	-0,933632	0,392811	0,441539	1,422747	-1,614319	0,764941	1,319568	-0,873989	-0,015347	-0,710132	0,293475	-1,124081	192,912491	0,993828	0,305166	2494,830740	-0,000131	2,304237	0,311578	2427,940811	0,303847	0,467003	2,365646	2,848446	2,848589	0,051969	0,293475	2,687119	-0,109501	5,511332	7,634950	91,820776	7,432291	-4,941176	0,000000	567,081157	0,002548	272,851258	1,565201
N/A	08.07.2026	16:32:46,400	0,013617	0,431846	-0,448462	0,410699	2,183812	3,694297	-2,267150	-0,012878	-0,057774	-1,047888	-0,000032	-0,019166	2,713147	-0,904320	0,385770	0,992432	4,130044	-1,519280	0,954238	2,950688	4,690493	-0,001455	1,358970	0,046480	-0,816328	192,912491	0,993828	0,445463	14480,571543	-0,000032	2,183812	0,434878	14092,462394	0,046927	0,401968	2,136716	16,116510	16,116546	10,690252	0,046480	22,134589	16,708295	5,511236	7,634403	92,090085	7,342520	-4,941176	0,000000	567,081064	0,002264	239,742069	1,565544
N/A	08.07.2026	16:32:46,600	-0,151697	1,262692	-0,385824	0,356309	2,547793	-2,149541	-1,766346	-0,001053	0,422337	-0,123995	0,000432	0,002203	0,457947	2,319118	-0,000302	-0,538139	-4,125675	-0,152840	0,243888	1,914053	-2,900667	-0,001119	0,975258	0,181089	0,004488	192,912491	0,993828	1,110995	3103,180514	0,000432	2,547793	1,092946	3025,873009	0,178247	0,350038	2,504319	-8,032672	-8,033146	-8,949041	0,181089	-11,077862	-11,993756	5,511060	7,633768	92,412491	7,235052	-4,941176	0,000000	567,081463	0,002569	220,783131	1,561784
N/A	08.07.2026	16:32:46,800	-0,156873	1,098461	3,517859	0,380598	2,208333	-2,440357	1,895492	-0,009386	0,744459	-0,141763	0,000283	0,003637	0,710073	2,209437	-0,133561	-0,622773	-0,915252	-0,179102	0,157680	1,203006	-3,817551	0,002715	0,791126	0,123398	1,023560	192,912491	0,993828	0,941589	196,399178	0,000283	2,208333	0,955460	193,390231	0,124395	0,388729	2,245517	4,915295	4,914985	3,494838	0,123398	1,394910	-0,025237	5,510901	7,632650	92,470589	7,215686	-4,941176	0,000000	567,081710	0,002847	206,445204	1,561341
N/A	08.07.2026	16:32:47,000	-0,308186	0,981741	2,032820	0,603964	2,340089	3,552875	2,179996	0,017828	0,636815	-0,180878	0,000561	0,000175	0,901958	0,001750	-0,091614	0,014585	-0,333026	-0,368397	-0,126700	0,130503	-3,130912	0,001473	0,867925	0,118945	0,352698	192,806486	0,993828	0,673554	1,880125	0,000561	2,340089	0,690334	1,909319	0,121150	0,614895	2,388546	2,093406	2,092789	0,288874	0,118945	-1,176483	-2,980398	5,510783	7,632309	92,470589	7,215686	-4,941176	0,000000	567,081596	0,002825	220,872760	1,565441
N/A	08.07.2026	16:32:47,200	-0,072447	0,935787	0,385219	0,805336	2,544739	4,791532	1,005489	0,040835	0,510797	-0,108405	0,000365	0,006879	0,511584	-1,332886	-0,051317	0,276475	-0,570968	0,134161	-0,153599	-1,563042	0,142635	-0,002350	1,067542	-0,044807	-0,063845	192,709000	0,993828	0,863340	4476,030256	0,000365	2,544739	0,872319	4524,521964	-0,045396	0,813523	2,570524	-2,685291	-2,685692	-3,708859	-0,044807	-2,897413	-3,920580	5,510709	7,632898	92,470589	7,215686	-4,941176	0,000000	567,081399	0,002729	254,699693	1,569053
N/A	08.07.2026	16:32:47,400	0,441779	0,753899	2,392999	0,812769	2,347406	-1,399541	1,338244	0,031228	0,524285	0,021960	-0,000491	0,018611	-0,015584	-0,203208	0,109410	-0,081760	2,145148	0,663508	0,221151	-2,391980	4,948156	-0,004522	0,508767	-0,234240	0,636305	192,709000	0,993828	1,195678	10833,196450	-0,000491	2,347406	1,209391	10961,643723	-0,235545	0,823689	2,378947	8,258391	8,258932	8,290101	-0,234240	13,681404	13,712573	5,510655	7,633758	92,470589	7,215686	-4,941176	0,000000	567,081301	0,002938	282,179013	1,568623
