deviceName;timestamp;processValue;workingOutput;workingSetpoint
reactor;2026-07-08T02:23:08.740834;308.15;0.67;308.15
reactor;2026-07-08T02:23:09.380369;308.16;0.61;308.15
reactor;2026-07-08T02:23:10.053598;308.15;0.81;308.15
reactor;2026-07-08T02:23:10.692799;308.15;0.81;308.15
reactor;2026-07-08T02:23:11.364265;308.15;0.92;308.15
reactor;2026-07-08T02:23:12.021528;308.15;1.02;308.15
reactor;2026-07-08T02:23:12.677173;308.15;1.26;308.15
reactor;2026-07-08T02:23:13.334140;308.15;1.28;308.15
reactor;2026-07-08T02:23:14.004590;308.14;1.51;308.15
reactor;2026-07-08T02:23:14.644085;308.14;1.63;308.15
reactor;2026-07-08T02:23:15.286167;308.14;1.49;308.15
reactor;2026-07-08T02:23:15.939729;308.15;1.16;308.15
reactor;2026-07-08T02:23:16.579858;308.15;1.18;308.15
reactor;2026-07-08T02:23:17.236648;308.15;1.11;308.15
reactor;2026-07-08T02:23:17.909511;308.15;1.05;308.15
reactor;2026-07-08T02:23:18.549507;308.15;1.01;308.15
reactor;2026-07-08T02:23:19.219418;308.15;0.88;308.15
reactor;2026-07-08T02:23:19.860439;308.15;1.03;308.15
reactor;2026-07-08T02:23:20.499437;308.15;1.10;308.15
reactor;2026-07-08T02:23:21.188704;308.15;1.10;308.15
reactor;2026-07-08T02:23:21.828878;308.15;1.04;308.15
reactor;2026-07-08T02:23:22.483462;308.15;1.28;308.15
reactor;2026-07-08T02:23:23.124788;308.15;1.27;308.15
reactor;2026-07-08T02:23:23.762928;308.15;1.22;308.15
reactor;2026-07-08T02:23:24.420002;308.15;1.24;308.15
reactor;2026-07-08T02:23:25.059731;308.15;1.14;308.15
reactor;2026-07-08T02:23:25.699074;308.15;1.17;308.15
reactor;2026-07-08T02:23:26.371217;308.15;1.07;308.15
reactor;2026-07-08T02:23:27.044441;308.15;0.91;308.15
reactor;2026-07-08T02:23:27.684361;308.15;0.81;308.15
reactor;2026-07-08T02:23:28.370776;308.15;0.85;308.15
reactor;2026-07-08T02:23:29.059303;308.15;0.91;308.15
reactor;2026-07-08T02:23:29.715783;308.15;1.05;308.15
reactor;2026-07-08T02:23:30.355708;308.15;0.96;308.15
reactor;2026-07-08T02:23:31.026445;308.15;1.13;308.15
reactor;2026-07-08T02:23:31.668273;308.14;1.36;308.15
reactor;2026-07-08T02:23:32.307362;308.15;1.21;308.15
reactor;2026-07-08T02:23:32.946341;308.15;1.17;308.15
reactor;2026-07-08T02:23:33.603733;308.15;1.05;308.15
reactor;2026-07-08T02:23:34.241426;308.15;1.18;308.15
reactor;2026-07-08T02:23:34.897825;308.15;0.92;308.15
reactor;2026-07-08T02:23:35.569572;308.15;0.94;308.15
reactor;2026-07-08T02:23:36.227273;308.15;1.01;308.15
reactor;2026-07-08T02:23:36.899308;308.15;1.20;308.15
reactor;2026-07-08T02:23:37.539106;308.14;1.46;308.15
reactor;2026-07-08T02:23:38.209505;308.14;1.48;308.15
reactor;2026-07-08T02:23:38.851315;308.14;1.67;308.15
reactor;2026-07-08T02:23:39.521072;308.14;1.56;308.15
reactor;2026-07-08T02:23:40.161015;308.14;1.40;308.15
reactor;2026-07-08T02:23:40.801273;308.14;1.26;308.15
reactor;2026-07-08T02:23:41.473618;308.14;1.16;308.15
reactor;2026-07-08T02:23:42.130889;308.15;0.92;308.15
reactor;2026-07-08T02:23:42.803032;308.15;0.79;308.15
reactor;2026-07-08T02:23:43.441592;308.15;0.88;308.15
reactor;2026-07-08T02:23:44.096605;308.15;0.73;308.15
reactor;2026-07-08T02:23:44.753497;308.15;0.63;308.15
reactor;2026-07-08T02:23:45.408425;308.15;0.67;308.15
reactor;2026-07-08T02:23:46.064594;308.15;0.74;308.15
reactor;2026-07-08T02:23:46.721723;308.15;0.82;308.15
reactor;2026-07-08T02:23:47.377243;308.15;1.05;308.15
reactor;2026-07-08T02:23:48.032189;308.15;1.09;308.15
reactor;2026-07-08T02:23:48.705692;308.15;1.02;308.15
reactor;2026-07-08T02:23:49.344296;308.15;0.97;308.15
reactor;2026-07-08T02:23:49.985411;308.15;1.06;308.15
reactor;2026-07-08T02:23:50.656476;308.15;1.14;308.15
reactor;2026-07-08T02:23:51.298024;308.14;1.31;308.15
reactor;2026-07-08T02:23:51.952925;308.15;1.22;308.15
reactor;2026-07-08T02:23:52.592131;308.15;1.09;308.15
reactor;2026-07-08T02:23:53.248463;308.15;1.16;308.15
reactor;2026-07-08T02:23:53.888519;308.15;1.17;308.15
reactor;2026-07-08T02:23:54.560443;308.14;1.46;308.15
reactor;2026-07-08T02:23:55.199704;308.14;1.39;308.15
reactor;2026-07-08T02:23:55.855282;308.14;1.32;308.15
reactor;2026-07-08T02:23:56.512452;308.14;1.32;308.15
reactor;2026-07-08T02:23:57.168333;308.15;1.03;308.15
reactor;2026-07-08T02:23:57.839578;308.15;0.77;308.15
reactor;2026-07-08T02:23:58.513173;308.15;0.82;308.15
reactor;2026-07-08T02:23:59.152981;308.15;0.73;308.15
reactor;2026-07-08T02:23:59.790533;308.15;0.71;308.15
reactor;2026-07-08T02:24:00.447951;308.15;0.84;308.15
reactor;2026-07-08T02:24:01.103274;308.15;0.80;308.15
reactor;2026-07-08T02:24:01.760293;308.15;0.68;308.15
reactor;2026-07-08T02:24:02.414764;308.16;0.52;308.15
reactor;2026-07-08T02:24:03.055926;308.16;0.57;308.15
reactor;2026-07-08T02:24:03.696410;308.16;0.57;308.15
reactor;2026-07-08T02:24:04.367088;308.15;0.75;308.15
reactor;2026-07-08T02:24:05.023780;308.15;0.90;308.15
reactor;2026-07-08T02:24:05.693876;308.15;1.00;308.15
reactor;2026-07-08T02:24:06.351711;308.15;0.89;308.15
reactor;2026-07-08T02:24:07.006002;308.15;1.20;308.15
reactor;2026-07-08T02:24:07.645887;308.15;1.16;308.15
reactor;2026-07-08T02:24:08.317919;308.15;1.12;308.15
reactor;2026-07-08T02:24:08.959019;308.15;0.95;308.15
reactor;2026-07-08T02:24:09.598689;308.15;0.89;308.15
reactor;2026-07-08T02:24:10.270693;308.15;0.90;308.15
reactor;2026-07-08T02:24:10.926944;308.15;0.79;308.15
reactor;2026-07-08T02:24:11.597643;308.15;1.03;308.15
reactor;2026-07-08T02:24:12.269167;308.15;1.26;308.15
reactor;2026-07-08T02:24:12.909765;308.15;1.01;308.15
reactor;2026-07-08T02:24:13.581783;308.15;0.76;308.15
reactor;2026-07-08T02:24:14.238728;308.15;0.86;308.15
reactor;2026-07-08T02:24:14.894072;308.15;0.86;308.15
reactor;2026-07-08T02:24:15.533557;308.15;0.77;308.15
reactor;2026-07-08T02:24:16.174168;308.16;0.75;308.15
reactor;2026-07-08T02:24:16.845977;308.15;0.95;308.15
reactor;2026-07-08T02:24:17.500873;308.15;0.91;308.15
reactor;2026-07-08T02:24:18.173839;308.15;0.90;308.15
reactor;2026-07-08T02:24:18.828595;308.16;0.60;308.15
reactor;2026-07-08T02:24:19.485961;308.16;0.60;308.15
reactor;2026-07-08T02:24:20.125302;308.16;0.77;308.15
reactor;2026-07-08T02:24:20.765644;308.16;0.77;308.15
reactor;2026-07-08T02:24:21.437005;308.15;0.91;308.15
reactor;2026-07-08T02:24:22.076811;308.15;0.92;308.15
reactor;2026-07-08T02:24:22.717076;308.15;0.92;308.15
reactor;2026-07-08T02:24:23.371923;308.15;0.91;308.15
reactor;2026-07-08T02:24:24.029025;308.15;0.93;308.15
reactor;2026-07-08T02:24:24.684490;308.15;0.98;308.15
reactor;2026-07-08T02:24:25.355348;308.15;1.13;308.15
reactor;2026-07-08T02:24:26.011790;308.15;1.05;308.15
reactor;2026-07-08T02:24:26.651407;308.15;1.15;308.15
reactor;2026-07-08T02:24:27.308499;308.15;1.00;308.15
reactor;2026-07-08T02:24:27.963875;308.15;0.93;308.15
reactor;2026-07-08T02:24:28.636066;308.16;0.81;308.15
reactor;2026-07-08T02:24:29.307632;308.16;0.82;308.15
reactor;2026-07-08T02:24:29.948487;308.15;0.94;308.15
reactor;2026-07-08T02:24:30.603818;308.15;1.11;308.15
reactor;2026-07-08T02:24:31.292104;308.15;1.30;308.15
reactor;2026-07-08T02:24:31.963648;308.15;1.27;308.15
reactor;2026-07-08T02:24:32.603482;308.15;1.03;308.15
reactor;2026-07-08T02:24:33.274505;308.15;0.96;308.15
